X [s],L DELTOID POSTERIOR: EMG 5 [V],L DELTOID POSTERIOR: EMG 5->filter (FilterSlidingRMS45) [V]
3.681291e+001,-1.728847e-005,1.490768e-005
3.681371e+001,-1.560998e-005,1.492527e-005
3.681450e+001,-1.493858e-005,1.492746e-005
3.681529e+001,-1.292439e-005,1.492000e-005
3.681609e+001,-1.091020e-005,1.491292e-005
3.681688e+001,-1.527428e-005,1.490780e-005
3.681768e+001,-1.762417e-005,1.491097e-005
3.681847e+001,-1.930266e-005,1.491223e-005
3.681926e+001,-1.896696e-005,1.492542e-005
3.682006e+001,-2.047761e-005,1.492743e-005
3.682085e+001,-1.829557e-005,1.492670e-005
3.682165e+001,-1.594568e-005,1.493413e-005
3.682244e+001,-1.527428e-005,1.492554e-005
3.682324e+001,-1.628138e-005,1.491068e-005
3.682403e+001,-2.030976e-005,1.490191e-005
3.682482e+001,-1.560998e-005,1.491280e-005
3.682562e+001,-9.735256e-006,1.490813e-005
3.682641e+001,-8.224612e-006,1.488247e-005
3.682721e+001,-9.903105e-006,1.485894e-005
3.682800e+001,-1.091020e-005,1.483864e-005
3.682879e+001,-7.553216e-006,1.482746e-005
3.682959e+001,-8.560311e-006,1.480852e-005
3.683038e+001,-7.217518e-006,1.479240e-005
3.683118e+001,-1.091020e-005,1.478519e-005
3.683197e+001,-1.174945e-005,1.478356e-005
3.683276e+001,-1.359579e-005,1.477949e-005
3.683356e+001,-1.225299e-005,1.477949e-005
3.683435e+001,-1.376364e-005,1.478122e-005
3.683515e+001,-1.628138e-005,1.478455e-005
3.683594e+001,-1.560998e-005,1.479511e-005
3.683674e+001,-1.695277e-005,1.481281e-005
3.683753e+001,-1.628138e-005,1.483050e-005
3.683832e+001,-1.661708e-005,1.483911e-005
3.683912e+001,-1.493858e-005,1.484890e-005
3.683991e+001,-1.661708e-005,1.485492e-005
3.684071e+001,-1.963836e-005,1.487469e-005
3.684150e+001,-2.030976e-005,1.489989e-005
3.684229e+001,-1.896696e-005,1.492516e-005
3.684309e+001,-1.896696e-005,1.495305e-005
3.684388e+001,-1.762417e-005,1.498089e-005
3.684468e+001,-1.863127e-005,1.500346e-005
3.684547e+001,-1.795987e-005,1.502915e-005
3.684626e+001,-1.795987e-005,1.504910e-005
3.684706e+001,-2.064546e-005,1.506367e-005
3.684785e+001,-2.299535e-005,1.509283e-005
3.684865e+001,-2.299535e-005,1.513272e-005
3.684944e+001,-2.030976e-005,1.516485e-005
3.685024e+001,-1.795987e-005,1.519060e-005
3.685103e+001,-2.081331e-005,1.521192e-005
3.685182e+001,-1.695277e-005,1.525295e-005
3.685262e+001,-1.225299e-005,1.527338e-005
3.685341e+001,-1.158160e-005,1.527505e-005
3.685421e+001,-1.493858e-005,1.527505e-005
3.685500e+001,-1.493858e-005,1.528223e-005
3.685579e+001,-1.091020e-005,1.529456e-005
3.685659e+001,-1.225299e-005,1.529674e-005
3.685738e+001,-6.881819e-006,1.529920e-005
3.685818e+001,-8.896010e-006,1.528294e-005
3.685897e+001,-1.091020e-005,1.526578e-005
3.685976e+001,-1.023880e-005,1.525439e-005
3.686056e+001,-9.567407e-006,1.524408e-005
3.686135e+001,-8.896010e-006,1.523433e-005
3.686215e+001,-1.309224e-005,1.521713e-005
3.686294e+001,-1.091020e-005,1.520732e-005
3.686374e+001,-8.224612e-006,1.518725e-005
3.686453e+001,-1.091020e-005,1.517398e-005
3.686532e+001,-1.191730e-005,1.517072e-005
3.686612e+001,-1.292439e-005,1.515301e-005
3.686691e+001,-1.527428e-005,1.513729e-005
3.686771e+001,-1.359579e-005,1.513992e-005
3.686850e+001,-9.903105e-006,1.512668e-005
3.686929e+001,-8.224612e-006,1.508912e-005
3.687009e+001,-8.896010e-006,1.505691e-005
3.687088e+001,-1.023880e-005,1.503487e-005
3.687168e+001,-1.158160e-005,1.500648e-005
3.687247e+001,-1.225299e-005,1.497397e-005
3.687326e+001,-1.225299e-005,1.494458e-005
3.687406e+001,-1.443504e-005,1.492747e-005
3.687485e+001,-1.628138e-005,1.492370e-005
3.687565e+001,-1.309224e-005,1.492370e-005
3.687644e+001,-1.493858e-005,1.491010e-005
3.687724e+001,-1.292439e-005,1.489948e-005
3.687803e+001,-1.460288e-005,1.488661e-005
3.687882e+001,-1.863127e-005,1.488866e-005
3.687962e+001,-1.863127e-005,1.489915e-005
3.688041e+001,-1.426719e-005,1.490792e-005
3.688121e+001,-1.493858e-005,1.489896e-005
3.688200e+001,-1.594568e-005,1.489788e-005
3.688279e+001,-1.594568e-005,1.491029e-005
3.688359e+001,-1.426719e-005,1.492550e-005
3.688438e+001,-1.326009e-005,1.493744e-005
3.688518e+001,-1.560998e-005,1.495010e-005
3.688597e+001,-1.527428e-005,1.496630e-005
3.688676e+001,-1.527428e-005,1.497514e-005
3.688756e+001,-1.594568e-005,1.498952e-005
3.688835e+001,-1.863127e-005,1.501196e-005
3.688915e+001,-1.896696e-005,1.503453e-005
3.688994e+001,-2.098116e-005,1.505207e-005
3.689074e+001,-2.098116e-005,1.508891e-005
3.689153e+001,-1.493858e-005,1.512277e-005
3.689232e+001,-1.577783e-005,1.512533e-005
3.689312e+001,-1.527428e-005,1.512247e-005
3.689391e+001,-1.225299e-005,1.510359e-005
3.689471e+001,-1.426719e-005,1.507223e-005
3.689550e+001,-1.493858e-005,1.504646e-005
3.689629e+001,-1.359579e-005,1.503200e-005
3.689709e+001,-1.460288e-005,1.501546e-005
3.689788e+001,-1.393149e-005,1.499991e-005
3.689868e+001,-1.292439e-005,1.498754e-005
3.689947e+001,-1.292439e-005,1.498050e-005
3.690026e+001,-1.040665e-005,1.498229e-005
3.690106e+001,-9.567407e-006,1.497415e-005
3.690185e+001,-8.224612e-006,1.496325e-005
3.690265e+001,-8.896010e-006,1.495358e-005
3.690344e+001,-8.224612e-006,1.494232e-005
3.690424e+001,-8.896010e-006,1.493523e-005
3.690503e+001,-9.567407e-006,1.493703e-005
3.690582e+001,-1.191730e-005,1.493803e-005
3.690662e+001,-1.242084e-005,1.493717e-005
3.690741e+001,-1.191730e-005,1.493391e-005
3.690821e+001,-1.393149e-005,1.492306e-005
3.690900e+001,-1.359579e-005,1.491062e-005
3.690979e+001,-1.493858e-005,1.490653e-005
3.691059e+001,-1.594568e-005,1.490434e-005
3.691138e+001,-1.577783e-005,1.490658e-005
3.691218e+001,-1.426719e-005,1.491143e-005
3.691297e+001,-1.695277e-005,1.491143e-005
3.691376e+001,-2.064546e-005,1.492519e-005
3.691456e+001,-2.450599e-005,1.495462e-005
3.691535e+001,-2.232395e-005,1.499783e-005
3.691615e+001,-1.896696e-005,1.502141e-005
3.691694e+001,-2.131685e-005,1.502535e-005
3.691774e+001,-2.131685e-005,1.502686e-005
3.691853e+001,-2.383459e-005,1.502533e-005
3.691932e+001,-2.400244e-005,1.504873e-005
3.692012e+001,-2.333104e-005,1.508603e-005
3.692091e+001,-2.299535e-005,1.513198e-005
3.692171e+001,-2.299535e-005,1.517504e-005
3.692250e+001,-2.198825e-005,1.521295e-005
3.692329e+001,-1.963836e-005,1.524604e-005
3.692409e+001,-1.930266e-005,1.526603e-005
3.692488e+001,-1.829557e-005,1.527724e-005
3.692568e+001,-1.829557e-005,1.527595e-005
3.692647e+001,-1.762417e-005,1.528088e-005
3.692726e+001,-1.493858e-005,1.528448e-005
3.692806e+001,-1.393149e-005,1.527285e-005
3.692885e+001,-1.493858e-005,1.525006e-005
3.692965e+001,-1.426719e-005,1.524511e-005
3.693044e+001,-1.091020e-005,1.521889e-005
3.693124e+001,-9.567407e-006,1.516223e-005
3.693203e+001,-9.903105e-006,1.511460e-005
3.693282e+001,-1.225299e-005,1.507237e-005
3.693362e+001,-1.091020e-005,1.504169e-005
3.693441e+001,-1.174945e-005,1.501344e-005
3.693521e+001,-9.231709e-006,1.498431e-005
3.693600e+001,-1.158160e-005,1.496281e-005
3.693679e+001,-9.567407e-006,1.494401e-005
3.693759e+001,-8.896010e-006,1.492551e-005
3.693838e+001,-1.242084e-005,1.491014e-005
3.693918e+001,-1.191730e-005,1.490059e-005
3.693997e+001,-9.063859e-006,1.489502e-005
3.694076e+001,-8.224612e-006,1.488594e-005
3.694156e+001,-9.567407e-006,1.488159e-005
3.694235e+001,-1.091020e-005,1.487786e-005
3.694315e+001,-6.881819e-006,1.487786e-005
3.694394e+001,-8.224612e-006,1.487243e-005
3.694474e+001,-8.224612e-006,1.487182e-005
3.694553e+001,-7.553216e-006,1.487182e-005
3.694632e+001,-7.553216e-006,1.486671e-005
3.694712e+001,-7.217518e-006,1.485584e-005
3.694791e+001,-1.091020e-005,1.484704e-005
3.694871e+001,-1.091020e-005,1.485195e-005
3.694950e+001,-1.225299e-005,1.485195e-005
3.695029e+001,-1.426719e-005,1.485528e-005
3.695109e+001,-1.628138e-005,1.486056e-005
3.695188e+001,-1.795987e-005,1.487417e-005
3.695268e+001,-1.762417e-005,1.489515e-005
3.695347e+001,-1.527428e-005,1.492110e-005
3.695426e+001,-1.510643e-005,1.493329e-005
3.695506e+001,-1.795987e-005,1.494161e-005
3.695585e+001,-1.560998e-005,1.495628e-005
3.695665e+001,-1.443504e-005,1.495628e-005
3.695744e+001,-1.242084e-005,1.494150e-005
3.695824e+001,-1.023880e-005,1.491890e-005
3.695903e+001,-1.225299e-005,1.488456e-005
3.695982e+001,-1.393149e-005,1.486480e-005
3.696062e+001,-1.762417e-005,1.484973e-005
3.696141e+001,-1.594568e-005,1.484167e-005
3.696221e+001,-1.728847e-005,1.482897e-005
3.696300e+001,-2.047761e-005,1.482513e-005
3.696379e+001,-1.728847e-005,1.484724e-005
3.696459e+001,-1.829557e-005,1.485536e-005
3.696538e+001,-1.930266e-005,1.485982e-005
3.696618e+001,-1.779202e-005,1.486518e-005
3.696697e+001,-1.695277e-005,1.486191e-005
3.696776e+001,-1.930266e-005,1.486252e-005
3.696856e+001,-1.930266e-005,1.486389e-005
3.696935e+001,-1.896696e-005,1.485962e-005
3.697015e+001,-2.165255e-005,1.486360e-005
3.697094e+001,-1.963836e-005,1.487796e-005
3.697174e+001,-1.930266e-005,1.488786e-005
3.697253e+001,-2.165255e-005,1.490052e-005
3.697332e+001,-1.695277e-005,1.492884e-005
3.697412e+001,-1.443504e-005,1.493977e-005
3.697491e+001,-1.661708e-005,1.494727e-005
3.697571e+001,-1.628138e-005,1.496238e-005
3.697650e+001,-1.359579e-005,1.498084e-005
3.697729e+001,-1.040665e-005,1.498935e-005
3.697809e+001,-9.567407e-006,1.498821e-005
3.697888e+001,-9.567407e-006,1.498821e-005
3.697968e+001,-8.392462e-006,1.498449e-005
3.698047e+001,-1.141375e-005,1.498694e-005
3.698126e+001,-9.903105e-006,1.499360e-005
3.698206e+001,-8.560311e-006,1.499429e-005
3.698285e+001,-9.903105e-006,1.499201e-005
3.698365e+001,-1.124590e-005,1.499055e-005
3.698444e+001,-1.124590e-005,1.498973e-005
3.698524e+001,-1.057450e-005,1.498542e-005
3.698603e+001,-1.191730e-005,1.498047e-005
3.698682e+001,-1.124590e-005,1.496966e-005
3.698762e+001,-9.567407e-006,1.494617e-005
3.698841e+001,-1.594568e-005,1.491756e-005
3.698921e+001,-2.064546e-005,1.491523e-005
3.699000e+001,-2.047761e-005,1.494098e-005
3.699079e+001,-1.628138e-005,1.497553e-005
3.699159e+001,-1.158160e-005,1.499256e-005
3.699238e+001,-1.023880e-005,1.499337e-005
3.699318e+001,-1.225299e-005,1.498856e-005
3.699397e+001,-1.225299e-005,1.498487e-005
3.699476e+001,-1.225299e-005,1.498214e-005
3.699556e+001,-1.628138e-005,1.498300e-005
3.699635e+001,-1.695277e-005,1.499153e-005
3.699715e+001,-1.762417e-005,1.499617e-005
3.699794e+001,-1.426719e-005,1.500438e-005
3.699874e+001,-1.628138e-005,1.500438e-005
3.699953e+001,-1.628138e-005,1.501289e-005
3.700032e+001,-1.678492e-005,1.501053e-005
3.700112e+001,-1.527428e-005,1.501456e-005
3.700191e+001,-1.292439e-005,1.501772e-005
3.700271e+001,-1.359579e-005,1.500495e-005
3.700350e+001,-1.493858e-005,1.498362e-005
3.700429e+001,-1.359579e-005,1.496910e-005
3.700509e+001,-1.443504e-005,1.495048e-005
3.700588e+001,-1.258869e-005,1.493570e-005
3.700668e+001,-1.191730e-005,1.491004e-005
3.700747e+001,-1.292439e-005,1.489327e-005
3.700826e+001,-1.107805e-005,1.487664e-005
3.700906e+001,-1.158160e-005,1.485651e-005
3.700985e+001,-1.426719e-005,1.482665e-005
3.701065e+001,-1.728847e-005,1.481255e-005
3.701144e+001,-1.628138e-005,1.481379e-005
3.701224e+001,-1.712062e-005,1.482142e-005
3.701303e+001,-1.124590e-005,1.483677e-005
3.701382e+001,-8.560311e-006,1.483909e-005
3.701462e+001,-1.158160e-005,1.483714e-005
3.701541e+001,-1.359579e-005,1.483876e-005
3.701621e+001,-1.644922e-005,1.483244e-005
3.701700e+001,-1.359579e-005,1.482422e-005
3.701779e+001,-1.091020e-005,1.481197e-005
3.701859e+001,-1.225299e-005,1.479856e-005
3.701938e+001,-1.493858e-005,1.478905e-005
3.702018e+001,-1.577783e-005,1.479318e-005
3.702097e+001,-1.292439e-005,1.480008e-005
3.702176e+001,-1.493858e-005,1.480362e-005
3.702256e+001,-1.091020e-005,1.480965e-005
3.702335e+001,-1.225299e-005,1.478904e-005
3.702415e+001,-1.359579e-005,1.477046e-005
3.702494e+001,-1.091020e-005,1.475816e-005
3.702574e+001,-1.309224e-005,1.473353e-005
3.702653e+001,-1.594568e-005,1.471848e-005
3.702732e+001,-1.527428e-005,1.471238e-005
3.702812e+001,-1.661708e-005,1.470775e-005
3.702891e+001,-1.829557e-005,1.472311e-005
3.702971e+001,-1.527428e-005,1.474479e-005
3.703050e+001,-1.158160e-005,1.474800e-005
3.703129e+001,-1.091020e-005,1.474445e-005
3.703209e+001,-1.158160e-005,1.474282e-005
3.703288e+001,-1.057450e-005,1.474561e-005
3.703368e+001,-1.225299e-005,1.473772e-005
3.703447e+001,-1.359579e-005,1.474068e-005
3.703526e+001,-1.158160e-005,1.475304e-005
3.703606e+001,-1.309224e-005,1.476335e-005
3.703685e+001,-1.560998e-005,1.477053e-005
3.703765e+001,-1.493858e-005,1.478621e-005
3.703844e+001,-1.527428e-005,1.480295e-005
3.703924e+001,-1.527428e-005,1.482294e-005
3.704003e+001,-1.896696e-005,1.484073e-005
3.704082e+001,-1.963836e-005,1.486491e-005
3.704162e+001,-1.695277e-005,1.489265e-005
3.704241e+001,-1.728847e-005,1.491216e-005
3.704321e+001,-1.829557e-005,1.492529e-005
3.704400e+001,-1.795987e-005,1.493272e-005
3.704479e+001,-1.493858e-005,1.494224e-005
3.704559e+001,-1.695277e-005,1.493892e-005
3.704638e+001,-1.628138e-005,1.495355e-005
3.704718e+001,-1.376364e-005,1.496749e-005
3.704797e+001,-1.326009e-005,1.497167e-005
3.704876e+001,-1.409934e-005,1.497771e-005
3.704956e+001,-1.661708e-005,1.498244e-005
3.705035e+001,-1.896696e-005,1.499015e-005
3.705115e+001,-1.695277e-005,1.500247e-005
3.705194e+001,-1.560998e-005,1.500876e-005
3.705274e+001,-1.661708e-005,1.500986e-005
3.705353e+001,-1.728847e-005,1.500866e-005
3.705432e+001,-1.426719e-005,1.500988e-005
3.705512e+001,-1.091020e-005,1.499852e-005
3.705591e+001,-1.158160e-005,1.498183e-005
3.705671e+001,-1.091020e-005,1.497237e-005
3.705750e+001,-1.292439e-005,1.495910e-005
3.705829e+001,-1.426719e-005,1.495522e-005
3.705909e+001,-1.426719e-005,1.495522e-005
3.705988e+001,-1.225299e-005,1.494866e-005
3.706068e+001,-1.359579e-005,1.493403e-005
3.706147e+001,-1.762417e-005,1.493305e-005
3.706226e+001,-1.628138e-005,1.493790e-005
3.706306e+001,-1.594568e-005,1.493430e-005
3.706385e+001,-1.628138e-005,1.493543e-005
3.706465e+001,-1.829557e-005,1.493990e-005
3.706544e+001,-2.030976e-005,1.495776e-005
3.706624e+001,-1.594568e-005,1.498897e-005
3.706703e+001,-1.460288e-005,1.499119e-005
3.706782e+001,-1.460288e-005,1.498085e-005
3.706862e+001,-1.359579e-005,1.496390e-005
3.706941e+001,-9.903105e-006,1.494528e-005
3.707021e+001,-8.224612e-006,1.491101e-005
3.707100e+001,-8.560311e-006,1.488246e-005
3.707179e+001,-1.258869e-005,1.486308e-005
3.707259e+001,-1.393149e-005,1.485506e-005
3.707338e+001,-1.527428e-005,1.484745e-005
3.707418e+001,-1.359579e-005,1.482822e-005
3.707497e+001,-1.292439e-005,1.482190e-005
3.707576e+001,-1.191730e-005,1.482967e-005
3.707656e+001,-1.225299e-005,1.483765e-005
3.707735e+001,-1.191730e-005,1.484324e-005
3.707815e+001,-1.628138e-005,1.484570e-005
3.707894e+001,-1.628138e-005,1.486800e-005
3.707974e+001,-1.560998e-005,1.488853e-005
3.708053e+001,-1.795987e-005,1.490900e-005
3.708132e+001,-1.779202e-005,1.493072e-005
3.708212e+001,-1.712062e-005,1.494975e-005
3.708291e+001,-1.628138e-005,1.496128e-005
3.708371e+001,-1.409934e-005,1.497351e-005
3.708450e+001,-1.695277e-005,1.497450e-005
3.708529e+001,-1.762417e-005,1.497688e-005
3.708609e+001,-1.493858e-005,1.498399e-005
3.708688e+001,-1.225299e-005,1.497716e-005
3.708768e+001,-1.158160e-005,1.496494e-005
3.708847e+001,-1.023880e-005,1.494982e-005
3.708926e+001,-1.158160e-005,1.493721e-005
3.709006e+001,-1.527428e-005,1.492207e-005
3.709085e+001,-1.359579e-005,1.490580e-005
3.709165e+001,-1.225299e-005,1.488146e-005
3.709244e+001,-1.057450e-005,1.485902e-005
3.709324e+001,-1.091020e-005,1.483242e-005
3.709403e+001,-1.326009e-005,1.481184e-005
3.709482e+001,-1.258869e-005,1.479342e-005
3.709562e+001,-1.359579e-005,1.477574e-005
3.709641e+001,-1.628138e-005,1.476090e-005
3.709721e+001,-1.628138e-005,1.474350e-005
3.709800e+001,-1.426719e-005,1.471499e-005
3.709879e+001,-1.292439e-005,1.467976e-005
3.709959e+001,-1.695277e-005,1.465311e-005
3.710038e+001,-1.560998e-005,1.464929e-005
3.710118e+001,-1.359579e-005,1.462867e-005
3.710197e+001,-1.426719e-005,1.461750e-005
3.710276e+001,-1.191730e-005,1.462332e-005
3.710356e+001,-1.225299e-005,1.462418e-005
3.710435e+001,-1.057450e-005,1.461623e-005
3.710515e+001,-1.023880e-005,1.460409e-005
3.710594e+001,-1.225299e-005,1.460254e-005
3.710674e+001,-1.326009e-005,1.460254e-005
3.710753e+001,-1.628138e-005,1.461655e-005
3.710832e+001,-1.628138e-005,1.463679e-005
3.710912e+001,-1.376364e-005,1.465267e-005
3.710991e+001,-1.359579e-005,1.466186e-005
3.711071e+001,-1.628138e-005,1.467199e-005
3.711150e+001,-1.728847e-005,1.469216e-005
3.711229e+001,-1.779202e-005,1.470597e-005
3.711309e+001,-2.030976e-005,1.472734e-005
3.711388e+001,-1.963836e-005,1.476458e-005
3.711468e+001,-2.030976e-005,1.479331e-005
3.711547e+001,-1.896696e-005,1.482239e-005
3.711626e+001,-1.795987e-005,1.484308e-005
3.711706e+001,-1.393149e-005,1.485265e-005
3.711785e+001,-1.225299e-005,1.485364e-005
3.711865e+001,-1.426719e-005,1.485922e-005
3.711944e+001,-1.393149e-005,1.487378e-005
3.712024e+001,-1.493858e-005,1.488608e-005
3.712103e+001,-1.426719e-005,1.489873e-005
3.712182e+001,-1.124590e-005,1.490615e-005
3.712262e+001,-1.174945e-005,1.490362e-005
3.712341e+001,-1.326009e-005,1.490233e-005
3.712421e+001,-1.493858e-005,1.489885e-005
3.712500e+001,-1.359579e-005,1.489437e-005
3.712579e+001,-1.426719e-005,1.489581e-005
3.712659e+001,-1.359579e-005,1.489371e-005
3.712738e+001,-1.510643e-005,1.489561e-005
3.712818e+001,-1.594568e-005,1.489721e-005
3.712897e+001,-1.762417e-005,1.488728e-005
3.712976e+001,-1.359579e-005,1.488338e-005
3.713056e+001,-1.493858e-005,1.488138e-005
3.713135e+001,-1.527428e-005,1.488138e-005
3.713215e+001,-1.460288e-005,1.487913e-005
3.713294e+001,-1.292439e-005,1.487474e-005
3.713374e+001,-1.560998e-005,1.487083e-005
3.713453e+001,-1.359579e-005,1.487809e-005
3.713532e+001,-1.493858e-005,1.487180e-005
3.713612e+001,-1.644922e-005,1.487071e-005
3.713691e+001,-1.426719e-005,1.487470e-005
3.713771e+001,-1.577783e-005,1.486927e-005
3.713850e+001,-1.963836e-005,1.485876e-005
3.713929e+001,-1.594568e-005,1.486153e-005
3.714009e+001,-1.443504e-005,1.484160e-005
3.714088e+001,-1.426719e-005,1.481670e-005
3.714168e+001,-1.695277e-005,1.481459e-005
3.714247e+001,-1.628138e-005,1.481873e-005
3.714326e+001,-1.309224e-005,1.482214e-005
3.714406e+001,-1.359579e-005,1.482443e-005
3.714485e+001,-1.560998e-005,1.482242e-005
3.714565e+001,-1.292439e-005,1.482462e-005
3.714644e+001,-1.242084e-005,1.482271e-005
3.714724e+001,-1.158160e-005,1.481637e-005
3.714803e+001,-1.292439e-005,1.480993e-005
3.714882e+001,-1.225299e-005,1.480993e-005
3.714962e+001,-1.242084e-005,1.480811e-005
3.715041e+001,-1.124590e-005,1.481305e-005
3.715121e+001,-1.124590e-005,1.481681e-005
3.715200e+001,-1.426719e-005,1.482313e-005
3.715279e+001,-1.359579e-005,1.483649e-005
3.715359e+001,-1.225299e-005,1.484906e-005
3.715438e+001,-1.292439e-005,1.485667e-005
3.715518e+001,-1.225299e-005,1.486476e-005
3.715597e+001,-9.735256e-006,1.486563e-005
3.715676e+001,-8.560311e-006,1.485926e-005
3.715756e+001,-1.023880e-005,1.485189e-005
3.715835e+001,-1.292439e-005,1.484232e-005
3.715915e+001,-1.242084e-005,1.484041e-005
3.715994e+001,-1.091020e-005,1.483301e-005
3.716074e+001,-1.023880e-005,1.481849e-005
3.716153e+001,-1.124590e-005,1.480299e-005
3.716232e+001,-1.242084e-005,1.479470e-005
3.716312e+001,-1.225299e-005,1.478037e-005
3.716391e+001,-1.426719e-005,1.475059e-005
3.716471e+001,-1.460288e-005,1.470767e-005
3.716550e+001,-1.577783e-005,1.467677e-005
3.716629e+001,-1.628138e-005,1.466475e-005
3.716709e+001,-1.527428e-005,1.464417e-005
3.716788e+001,-1.225299e-005,1.462011e-005
3.716868e+001,-1.628138e-005,1.457452e-005
3.716947e+001,-1.795987e-005,1.454050e-005
3.717026e+001,-1.930266e-005,1.451619e-005
3.717106e+001,-1.963836e-005,1.449904e-005
3.717185e+001,-1.896696e-005,1.448332e-005
3.717265e+001,-2.030976e-005,1.446971e-005
3.717344e+001,-1.493858e-005,1.447266e-005
3.717424e+001,-1.560998e-005,1.445621e-005
3.717503e+001,-1.695277e-005,1.444617e-005
3.717582e+001,-1.829557e-005,1.444096e-005
3.717662e+001,-1.762417e-005,1.444362e-005
3.717741e+001,-1.560998e-005,1.445325e-005
3.717821e+001,-1.359579e-005,1.445872e-005
3.717900e+001,-1.493858e-005,1.445450e-005
3.717979e+001,-1.426719e-005,1.445666e-005
3.718059e+001,-1.661708e-005,1.446596e-005
3.718138e+001,-1.829557e-005,1.448627e-005
3.718218e+001,-1.863127e-005,1.451226e-005
3.718297e+001,-1.762417e-005,1.453386e-005
3.718376e+001,-1.560998e-005,1.455483e-005
3.718456e+001,-1.493858e-005,1.456638e-005
3.718535e+001,-1.795987e-005,1.458145e-005
3.718615e+001,-1.695277e-005,1.460201e-005
3.718694e+001,-1.661708e-005,1.462336e-005
3.718774e+001,-1.762417e-005,1.464479e-005
3.718853e+001,-1.326009e-005,1.466178e-005
3.718932e+001,-1.527428e-005,1.466545e-005
3.719012e+001,-1.091020e-005,1.468185e-005
3.719091e+001,-1.040665e-005,1.468743e-005
3.719171e+001,-1.393149e-005,1.468924e-005
3.719250e+001,-1.191730e-005,1.469738e-005
3.719329e+001,-9.231709e-006,1.470763e-005
3.719409e+001,-8.896010e-006,1.470953e-005
3.719488e+001,-5.706874e-006,1.471078e-005
3.719568e+001,-7.553216e-006,1.470813e-005
3.719647e+001,-7.385367e-006,1.470813e-005
3.719726e+001,-8.392462e-006,1.470839e-005
3.719806e+001,-1.309224e-005,1.470313e-005
3.719885e+001,-1.426719e-005,1.470880e-005
3.719965e+001,-1.292439e-005,1.471458e-005
3.720044e+001,-8.896010e-006,1.471063e-005
3.720124e+001,-7.049668e-006,1.469049e-005
3.720203e+001,-6.881819e-006,1.466088e-005
3.720282e+001,-9.567407e-006,1.463226e-005
3.720362e+001,-1.191730e-005,1.461683e-005
3.720441e+001,-1.695277e-005,1.460744e-005
3.720521e+001,-1.963836e-005,1.460360e-005
3.720600e+001,-2.165255e-005,1.461908e-005
3.720679e+001,-1.846342e-005,1.464742e-005
3.720759e+001,-1.560998e-005,1.466770e-005
3.720838e+001,-1.795987e-005,1.468276e-005
3.720918e+001,-1.913481e-005,1.470145e-005
3.720997e+001,-1.930266e-005,1.472007e-005
3.721076e+001,-1.695277e-005,1.472677e-005
3.721156e+001,-1.577783e-005,1.473036e-005
3.721235e+001,-1.628138e-005,1.472496e-005
3.721315e+001,-1.493858e-005,1.470827e-005
3.721394e+001,-1.493858e-005,1.470006e-005
3.721474e+001,-1.628138e-005,1.468797e-005
3.721553e+001,-2.064546e-005,1.467631e-005
3.721632e+001,-1.762417e-005,1.468821e-005
3.721712e+001,-1.628138e-005,1.469073e-005
3.721791e+001,-1.560998e-005,1.467907e-005
3.721871e+001,-1.577783e-005,1.466508e-005
3.721950e+001,-1.460288e-005,1.465304e-005
3.722029e+001,-9.567407e-006,1.462524e-005
3.722109e+001,-8.896010e-006,1.459318e-005
3.722188e+001,-9.567407e-006,1.456112e-005
3.722268e+001,-1.158160e-005,1.451980e-005
3.722347e+001,-1.426719e-005,1.450299e-005
3.722426e+001,-1.493858e-005,1.450246e-005
3.722506e+001,-1.493858e-005,1.449664e-005
3.722585e+001,-1.292439e-005,1.449204e-005
3.722665e+001,-9.567407e-006,1.449008e-005
3.722744e+001,-8.896010e-006,1.448824e-005
3.722824e+001,-1.225299e-005,1.448687e-005
3.722903e+001,-1.225299e-005,1.449331e-005
3.722982e+001,-1.158160e-005,1.450207e-005
3.723062e+001,-9.567407e-006,1.450249e-005
3.723141e+001,-8.224612e-006,1.450177e-005
3.723221e+001,-1.376364e-005,1.450115e-005
3.723300e+001,-1.527428e-005,1.451118e-005
3.723379e+001,-1.493858e-005,1.452290e-005
3.723459e+001,-1.779202e-005,1.453350e-005
3.723538e+001,-1.695277e-005,1.455591e-005
3.723618e+001,-1.762417e-005,1.457181e-005
3.723697e+001,-1.644922e-005,1.459192e-005
3.723776e+001,-1.393149e-005,1.461144e-005
3.723856e+001,-1.896696e-005,1.460488e-005
3.723935e+001,-1.963836e-005,1.459763e-005
3.724015e+001,-1.896696e-005,1.459396e-005
3.724094e+001,-2.064546e-005,1.460428e-005
3.724174e+001,-2.165255e-005,1.463610e-005
3.724253e+001,-2.198825e-005,1.467565e-005
3.724332e+001,-2.047761e-005,1.471177e-005
3.724412e+001,-1.762417e-005,1.474088e-005
3.724491e+001,-1.628138e-005,1.475820e-005
3.724571e+001,-1.980621e-005,1.475820e-005
3.724650e+001,-1.896696e-005,1.476952e-005
3.724729e+001,-1.829557e-005,1.477482e-005
3.724809e+001,-1.762417e-005,1.478895e-005
3.724888e+001,-1.695277e-005,1.479385e-005
3.724968e+001,-1.628138e-005,1.479625e-005
3.725047e+001,-1.560998e-005,1.479446e-005
3.725126e+001,-1.376364e-005,1.479557e-005
3.725206e+001,-1.174945e-005,1.479798e-005
3.725285e+001,-1.426719e-005,1.479295e-005
3.725365e+001,-1.376364e-005,1.479083e-005
3.725444e+001,-1.258869e-005,1.479133e-005
